From Date,To Date,PM2.5,PM10,NO2,NOx,SO2,CO,Ozone,NH3
04-02-2024 21:00,04-02-2024 22:00,87.0,109.5,27.98,33.4,16.05,1.06,24.4,15.3
26-10-2024 15:00,26-10-2024 16:00,192.5,296.25,105.6,72.3,22.1,1.68,87.25,15.1
19-03-2024 20:00,19-03-2024 21:00,68.0,148.5,64.15,45.98,,1.7,15.22,19.2
14-07-2024 18:00,14-07-2024 19:00,40.5,67.0,23.98,22.07,7.05,0.93,28.4,25.35
11-05-2024 17:00,11-05-2024 18:00,62.5,91.25,21.92,23.32,9.78,0.85,76.3,4.28
11-11-2024 03:00,11-11-2024 04:00,203.75,231.0,92.02,99.43,12.95,3.01,27.37,35.2
15-05-2024 14:00,15-05-2024 15:00,75.0,99.5,38.28,30.25,19.12,0.46,89.7,29.88
09-11-2024 11:00,09-11-2024 12:00,156.25,171.75,35.38,45.42,22.7,1.7,26.4,21.02
26-08-2024 19:00,26-08-2024 20:00,,,85.87,78.6,9.7,1.43,12.85,27.18
02-06-2024 04:00,02-06-2024 05:00,46.5,59.25,45.25,30.2,5.2,0.86,2.27,28.5
14-11-2024 14:00,14-11-2024 15:00,227.25,319.5,11.15,29.5,15.12,2.08,65.55,15.88
22-01-2024 06:00,22-01-2024 07:00,80.75,125.75,28.35,29.4,15.7,1.0,26.23,19.77
10-05-2024 23:00,11-05-2024 00:00,94.33,184.33,15.4,19.83,12.77,0.41,75.8,1.1
24-03-2024 19:00,24-03-2024 20:00,35.75,112.75,103.98,66.68,11.8,1.28,18.75,34.65
23-05-2024 23:00,24-05-2024 00:00,70.67,91.0,33.87,28.37,9.23,0.78,5.4,28.1
24-10-2024 19:00,24-10-2024 20:00,93.0,186.0,399.52,252.08,8.07,3.12,9.88,20.15
11-07-2024 03:00,11-07-2024 04:00,54.75,81.75,10.4,17.3,10.55,0.48,30.93,16.62
04-09-2024 13:00,04-09-2024 14:00,10.5,17.0,19.6,38.85,12.7,0.51,28.43,37.33
15-09-2024 02:00,15-09-2024 03:00,31.25,53.5,70.65,63.9,14.7,1.36,10.05,7.45
02-11-2024 19:00,02-11-2024 20:00,178.5,276.25,463.75,289.3,5.7,4.12,10.1,17.35
20-02-2024 21:00,20-02-2024 22:00,293.0,438.75,101.88,91.17,3.85,5.23,16.73,40.12
19-01-2024 14:00,19-01-2024 15:00,234.67,293.33,24.7,24.9,15.3,1.86,28.87,31.5
28-07-2024 00:00,28-07-2024 01:00,66.25,104.5,117.03,71.38,15.22,1.06,34.95,66.15
17-12-2024 19:00,17-12-2024 20:00,316.0,434.75,485.4,328.65,23.82,5.66,6.57,62.07
28-09-2024 07:00,28-09-2024 08:00,9.75,15.0,61.48,59.85,,0.73,1.77,23.37
18-11-2024 15:00,18-11-2024 16:00,100.5,247.5,37.1,32.88,8.78,2.09,46.7,20.5
04-05-2024 10:00,04-05-2024 11:00,160.0,252.25,32.68,26.0,32.85,1.35,80.2,18.23
26-03-2024 13:00,26-03-2024 14:00,44.25,102.5,4.4,2.42,11.52,0.62,68.47,7.85
23-12-2024 00:00,23-12-2024 01:00,356.5,447.0,,366.42,18.02,4.01,6.4,60.45
09-11-2024 19:00,09-11-2024 20:00,156.25,183.5,90.7,93.83,20.43,3.74,27.15,32.58
03-04-2024 08:00,03-04-2024 09:00,61.5,80.5,96.9,63.5,22.0,0.97,22.68,22.33
16-01-2024 08:00,16-01-2024 09:00,225.75,292.5,27.73,28.45,12.12,1.9,19.05,35.68
10-02-2024 06:00,10-02-2024 07:00,158.25,183.0,208.45,159.97,16.8,3.02,22.05,37.62
27-02-2024 22:00,27-02-2024 23:00,104.25,162.0,57.48,40.88,4.72,1.39,15.75,19.7
04-02-2024 18:00,04-02-2024 19:00,82.75,109.0,51.9,51.77,13.4,1.61,23.8,21.55
25-01-2024 01:00,25-01-2024 02:00,116.0,163.75,45.05,42.35,9.4,1.68,25.7,25.7
22-09-2024 23:00,23-09-2024 00:00,69.33,109.33,56.4,57.17,5.83,1.77,1.3,35.2
20-03-2024 22:00,20-03-2024 23:00,110.0,227.75,131.35,84.58,8.97,3.7,11.65,42.43
18-09-2024 20:00,18-09-2024 21:00,6.0,3.67,36.5,40.02,12.72,0.77,10.85,36.38
03-09-2024 20:00,03-09-2024 21:00,40.0,57.5,51.27,56.62,10.68,1.06,18.22,30.63
20-09-2024 05:00,20-09-2024 06:00,22.75,40.75,132.88,112.4,9.68,1.53,14.15,8.4
14-01-2024 20:00,14-01-2024 21:00,386.0,450.67,48.77,44.33,16.43,4.4,18.57,54.7
08-11-2024 09:00,08-11-2024 10:00,308.25,334.5,69.3,71.8,16.88,2.58,6.4,28.45
30-08-2024 19:00,30-08-2024 20:00,29.75,35.25,72.35,69.75,7.85,1.83,9.8,25.8
18-06-2024 15:00,18-06-2024 16:00,71.0,150.0,64.67,45.15,7.12,1.18,18.8,16.18
11-02-2024 21:00,11-02-2024 22:00,155.5,186.0,27.4,34.2,16.9,2.8,21.85,10.65
22-01-2024 07:00,22-01-2024 08:00,76.0,121.0,19.75,23.7,15.75,1.05,26.85,21.65
09-03-2024 18:00,09-03-2024 19:00,32.75,69.0,34.27,28.12,11.75,0.89,36.02,15.52
26-04-2024 15:00,26-04-2024 16:00,32.0,100.0,40.25,33.55,11.88,0.66,78.05,11.68
01-12-2024 07:00,01-12-2024 08:00,166.25,241.25,394.27,246.8,,3.3,6.85,43.92
30-12-2024 23:00,31-12-2024 00:00,134.0,185.33,52.3,43.07,11.37,1.42,12.13,31.5
11-03-2024 00:00,11-03-2024 01:00,156.25,280.5,127.08,82.25,11.1,2.39,13.6,31.45
12-03-2024 09:00,12-03-2024 10:00,169.75,286.0,3.17,3.48,22.23,0.91,39.6,7.4
28-01-2024 20:00,28-01-2024 21:00,182.75,206.25,56.77,51.9,12.82,1.61,25.88,31.33
21-05-2024 17:00,21-05-2024 18:00,98.75,144.25,18.57,19.9,14.75,1.5,36.73,31.93
06-11-2024 12:00,06-11-2024 13:00,164.25,181.25,42.53,46.47,7.77,,,21.52
24-01-2024 22:00,24-01-2024 23:00,132.75,174.5,52.17,47.28,8.05,1.64,25.6,27.95
28-08-2024 01:00,28-08-2024 02:00,22.5,28.75,52.48,57.32,17.1,1.01,12.02,33.5
24-04-2024 12:00,24-04-2024 13:00,35.25,57.25,55.1,41.15,19.32,1.02,86.2,13.18
31-05-2024 13:00,31-05-2024 14:00,90.75,118.75,46.08,31.2,11.45,0.77,83.9,27.23
02-05-2024 02:00,02-05-2024 03:00,67.5,129.25,47.02,37.47,21.35,0.75,46.6,11.88
05-09-2024 19:00,05-09-2024 20:00,39.5,44.0,95.77,83.12,7.68,1.94,24.15,19.12
13-06-2024 11:00,13-06-2024 12:00,53.75,129.0,48.67,32.83,4.05,0.91,40.28,26.88
15-11-2024 07:00,15-11-2024 08:00,307.25,469.5,54.75,71.9,5.3,4.2,25.65,27.82
02-01-2024 00:00,02-01-2024 01:00,192.5,294.75,15.52,18.73,20.35,0.69,15.9,22.18
03-12-2024 19:00,03-12-2024 20:00,83.5,174.75,269.6,169.15,,3.55,6.57,33.5
04-01-2024 07:00,04-01-2024 08:00,170.75,220.75,18.7,21.25,14.1,1.0,15.9,25.05
18-07-2024 17:00,18-07-2024 18:00,34.0,51.5,22.18,21.57,5.88,1.83,13.2,24.03
26-08-2024 00:00,26-08-2024 01:00,,,34.62,41.17,12.57,0.85,12.6,40.25
26-11-2024 05:00,26-11-2024 06:00,220.0,259.0,46.52,38.73,7.93,1.08,15.85,16.12
04-11-2024 19:00,04-11-2024 20:00,156.25,242.0,,333.4,13.15,5.16,8.6,18.23
06-05-2024 03:00,06-05-2024 04:00,99.0,190.75,31.45,25.35,18.5,0.83,32.17,19.98
28-07-2024 06:00,28-07-2024 07:00,60.75,90.0,226.9,134.22,10.15,1.85,53.05,103.15
04-08-2024 18:00,04-08-2024 19:00,25.0,29.75,51.58,35.15,9.85,0.98,50.02,43.6
24-07-2024 02:00,24-07-2024 03:00,46.5,68.0,92.0,56.67,7.5,0.96,19.07,81.78
27-04-2024 17:00,27-04-2024 18:00,42.0,178.0,44.22,34.48,18.73,0.8,57.1,18.73
24-10-2024 22:00,24-10-2024 23:00,124.75,213.5,145.78,94.07,5.38,1.58,22.05,15.72
13-07-2024 05:00,13-07-2024 06:00,89.25,141.0,30.1,25.53,,0.55,32.2,25.62
07-11-2024 05:00,07-11-2024 06:00,206.0,222.75,226.05,214.27,14.15,4.98,6.03,61.9
03-11-2024 02:00,03-11-2024 03:00,296.25,365.75,366.2,235.68,13.47,3.31,9.65,15.3
01-09-2024 23:00,02-09-2024 00:00,38.67,51.0,71.93,66.87,25.9,0.78,14.83,18.2
20-10-2024 07:00,20-10-2024 08:00,150.75,236.0,169.22,134.38,12.93,3.46,9.72,120.45
24-01-2024 20:00,24-01-2024 21:00,184.75,249.25,75.6,65.05,11.78,2.19,25.8,33.88
21-05-2024 10:00,21-05-2024 11:00,117.75,169.25,66.57,47.7,8.05,0.57,31.5,17.12
16-06-2024 06:00,16-06-2024 07:00,70.0,137.5,36.78,29.7,27.42,1.47,10.88,18.73
09-09-2024 05:00,09-09-2024 06:00,29.5,42.5,70.45,74.92,12.8,1.01,16.25,22.55
11-08-2024 19:00,11-08-2024 20:00,25.0,26.0,75.67,71.38,14.75,1.73,8.62,12.95
22-10-2024 15:00,22-10-2024 16:00,,,120.97,81.17,13.03,1.44,34.2,16.68
15-03-2024 13:00,15-03-2024 14:00,19.25,75.5,14.2,14.07,9.12,0.62,62.8,9.73
13-08-2024 04:00,13-08-2024 05:00,,,36.85,48.35,12.28,1.14,9.77,48.9
12-05-2024 15:00,12-05-2024 16:00,67.5,96.25,28.35,27.55,6.85,0.86,120.92,15.15
03-03-2024 18:00,03-03-2024 19:00,45.25,161.5,42.03,32.15,7.67,0.74,35.95,13.15
14-04-2024 13:00,14-04-2024 14:00,61.5,108.75,67.38,51.05,12.45,0.7,26.35,8.12
08-11-2024 14:00,08-11-2024 15:00,163.0,178.5,37.38,45.5,10.3,1.64,34.62,19.4
05-07-2024 18:00,05-07-2024 19:00,18.25,43.5,13.4,20.85,23.55,1.61,27.85,18.7
04-05-2024 02:00,04-05-2024 03:00,97.0,166.25,81.0,54.33,24.98,1.54,12.68,23.5
07-11-2024 16:00,07-11-2024 17:00,169.5,182.5,48.85,49.75,7.3,2.07,10.12,22.9
29-04-2024 11:00,29-04-2024 12:00,62.0,127.5,43.15,34.0,22.85,0.44,93.12,12.5
31-10-2024 08:00,31-10-2024 09:00,197.25,283.25,129.17,85.83,11.98,1.67,10.68,15.3
24-10-2024 10:00,24-10-2024 11:00,130.25,222.25,120.8,81.97,6.33,1.38,40.2,19.37
01-07-2024 17:00,01-07-2024 18:00,41.75,60.0,10.78,19.4,10.2,1.08,29.38,17.3
09-04-2024 22:00,09-04-2024 23:00,91.0,164.0,85.1,61.4,25.4,2.61,12.5,14.2
31-03-2024 06:00,31-03-2024 07:00,160.25,249.5,112.18,74.17,14.38,1.44,13.73,27.25
24-03-2024 20:00,24-03-2024 21:00,95.5,173.25,114.25,75.0,13.23,1.86,18.03,29.43
27-07-2024 23:00,28-07-2024 00:00,75.67,99.33,255.2,149.37,17.73,3.07,38.37,85.2
06-06-2024 12:00,06-06-2024 13:00,41.5,69.25,49.55,33.25,6.3,0.6,,26.52
28-04-2024 15:00,28-04-2024 16:00,39.75,131.25,39.23,31.95,14.9,0.58,67.3,15.32
09-08-2024 07:00,09-08-2024 08:00,32.75,37.0,27.9,40.45,13.57,1.08,6.35,51.2
07-08-2024 15:00,07-08-2024 16:00,29.0,34.0,29.75,39.38,9.75,1.41,5.22,51.75
11-05-2024 15:00,11-05-2024 16:00,79.5,125.25,24.98,25.3,10.62,0.73,107.78,11.8
20-06-2024 05:00,20-06-2024 06:00,28.25,60.75,44.83,34.02,19.02,1.45,43.12,18.05
26-07-2024 05:00,26-07-2024 06:00,28.5,33.0,85.85,52.8,8.55,0.5,57.4,67.28
19-09-2024 09:00,19-09-2024 10:00,33.75,47.75,120.65,103.03,7.9,1.9,10.45,19.23
14-06-2024 10:00,14-06-2024 11:00,67.5,161.0,77.42,50.93,9.5,0.93,22.22,21.1
09-06-2024 21:00,09-06-2024 22:00,72.5,103.5,65.03,42.25,11.38,1.46,13.62,23.27
12-11-2024 19:00,12-11-2024 20:00,148.0,237.25,28.17,38.38,19.3,2.5,28.45,19.8
01-07-2024 20:00,01-07-2024 21:00,28.0,39.25,6.85,16.77,14.03,1.21,23.7,13.78
14-06-2024 12:00,14-06-2024 13:00,58.75,132.0,84.15,54.57,13.07,0.94,31.6,20.92
11-10-2024 18:00,11-10-2024 19:00,50.75,224.25,30.2,32.95,4.0,1.05,43.18,17.05
12-07-2024 13:00,12-07-2024 14:00,16.0,34.5,,,,,,
11-04-2024 12:00,11-04-2024 13:00,41.75,89.0,37.3,29.83,16.85,0.7,104.7,23.77
15-05-2024 09:00,15-05-2024 10:00,159.25,206.25,77.88,51.62,22.18,0.54,85.62,19.88
13-02-2024 06:00,13-02-2024 07:00,150.0,166.25,153.2,121.67,13.82,3.82,17.62,27.0
06-08-2024 17:00,06-08-2024 18:00,25.25,31.0,40.38,44.9,2.58,1.49,47.62,48.38
26-06-2024 13:00,26-06-2024 14:00,66.5,105.0,8.75,17.93,14.5,1.36,15.8,15.55
20-02-2024 06:00,20-02-2024 07:00,153.25,188.25,44.7,49.25,8.62,1.51,18.15,21.98
08-10-2024 08:00,08-10-2024 09:00,,,113.35,92.88,7.22,1.9,1.23,62.2
05-09-2024 03:00,05-09-2024 04:00,21.0,28.75,55.92,60.02,6.67,1.09,15.88,25.38
07-09-2024 21:00,07-09-2024 22:00,32.75,36.0,70.72,70.55,19.8,1.64,16.17,20.3
30-10-2024 20:00,30-10-2024 21:00,126.5,262.75,428.22,272.1,13.18,3.9,9.78,17.15
11-09-2024 01:00,11-09-2024 02:00,28.0,55.0,78.75,77.9,8.57,1.51,15.27,24.65
31-12-2024 15:00,31-12-2024 15:00,152.0,197.0,69.4,51.0,4.3,1.76,30.4,41.2
12-10-2024 21:00,12-10-2024 22:00,98.25,250.75,150.18,121.5,8.1,3.44,9.35,2.65
05-10-2024 04:00,05-10-2024 05:00,50.0,84.75,114.82,96.92,8.38,1.22,,11.32
28-04-2024 22:00,28-04-2024 23:00,96.5,197.25,47.52,36.58,25.85,2.91,12.28,17.1
03-07-2024 00:00,03-07-2024 01:00,29.5,44.0,11.75,18.95,13.35,1.09,,18.75
29-05-2024 11:00,29-05-2024 12:00,117.0,167.75,53.43,38.03,16.75,0.67,65.42,21.65
17-06-2024 12:00,17-06-2024 13:00,37.25,94.5,49.38,36.75,14.92,1.2,36.03,17.88
08-12-2024 12:00,08-12-2024 13:00,113.25,189.5,158.88,101.43,15.97,1.1,10.95,27.08
16-02-2024 12:00,16-02-2024 13:00,125.5,202.75,6.17,19.2,26.2,0.91,144.12,2.25
29-06-2024 20:00,29-06-2024 21:00,42.0,99.0,9.65,18.5,12.35,1.62,20.05,16.52
02-01-2024 10:00,02-01-2024 11:00,116.75,164.75,21.07,23.32,30.57,1.03,23.55,23.5
22-05-2024 19:00,22-05-2024 20:00,81.5,112.5,3.73,8.95,1.15,1.26,20.75,32.98
18-11-2024 21:00,18-11-2024 22:00,305.5,465.0,112.18,77.53,14.02,3.99,16.95,26.35
08-01-2024 05:00,08-01-2024 06:00,74.0,198.75,16.73,19.62,6.15,0.0,10.0,23.6
24-08-2024 02:00,24-08-2024 03:00,,,150.4,136.5,24.38,2.45,11.9,9.5
27-04-2024 04:00,27-04-2024 05:00,52.75,196.0,115.9,81.07,7.62,2.11,12.68,21.77
12-05-2024 12:00,12-05-2024 13:00,71.5,104.0,39.27,33.0,11.8,0.99,101.32,30.82
05-01-2024 22:00,05-01-2024 23:00,107.75,144.5,11.0,15.77,11.52,0.68,15.9,21.42
27-11-2024 20:00,27-11-2024 21:00,130.75,229.75,191.48,124.83,8.72,3.94,15.88,29.88
13-08-2024 03:00,13-08-2024 04:00,,,43.6,51.23,18.45,1.07,9.45,38.35
15-02-2024 01:00,15-02-2024 02:00,,,35.77,41.5,21.55,0.33,26.3,6.1
20-05-2024 01:00,20-05-2024 02:00,102.0,143.5,43.25,33.3,15.33,1.0,,26.93
24-01-2024 16:00,24-01-2024 17:00,238.5,350.5,41.12,36.0,17.25,1.57,64.92,26.12
28-02-2024 18:00,28-02-2024 19:00,39.5,85.25,27.03,22.78,8.1,1.12,33.1,17.52
24-01-2024 11:00,24-01-2024 12:00,150.75,213.5,25.52,27.4,19.12,1.83,27.1,20.57
26-06-2024 16:00,26-06-2024 17:00,39.25,64.0,7.97,16.52,16.12,1.38,23.05,16.1
31-01-2024 06:00,31-01-2024 07:00,172.25,231.75,114.97,94.62,20.4,2.56,26.08,35.55
03-01-2024 00:00,03-01-2024 01:00,143.75,203.25,13.75,17.45,16.22,1.02,15.9,21.62
01-03-2024 14:00,01-03-2024 15:00,69.75,122.75,48.28,35.58,28.45,0.85,98.05,16.45
05-07-2024 08:00,05-07-2024 09:00,45.0,72.25,10.2,18.57,9.85,1.18,22.55,18.85
23-08-2024 04:00,23-08-2024 05:00,,,51.73,54.97,13.55,0.84,14.95,29.7
09-04-2024 08:00,09-04-2024 09:00,115.25,168.25,84.58,54.88,29.98,1.15,23.58,22.85
28-07-2024 18:00,28-07-2024 19:00,51.0,64.75,197.62,113.73,22.7,1.0,42.83,7.8
03-03-2024 22:00,03-03-2024 23:00,51.5,153.25,55.15,40.35,9.03,0.98,22.15,20.25
01-07-2024 04:00,01-07-2024 05:00,25.75,29.25,10.28,15.6,12.15,0.98,24.55,16.88
28-01-2024 23:00,29-01-2024 00:00,167.5,195.5,51.6,48.55,9.83,0.36,25.6,31.9
28-12-2024 21:00,28-12-2024 22:00,136.25,181.25,84.35,65.25,17.5,1.83,14.62,45.55
18-11-2024 22:00,18-11-2024 23:00,370.0,528.0,118.03,80.83,14.5,3.98,16.6,24.03
11-01-2024 13:00,11-01-2024 14:00,201.75,279.25,20.7,21.25,6.4,1.76,199.7,27.95
28-06-2024 19:00,28-06-2024 20:00,55.25,139.75,8.35,15.28,11.4,2.17,20.88,16.55
29-12-2024 13:00,29-12-2024 14:00,102.5,123.25,37.95,33.47,26.37,0.73,15.6,34.0
07-07-2024 14:00,07-07-2024 15:00,12.25,21.75,11.83,18.4,11.03,0.98,23.43,17.83
31-03-2024 03:00,31-03-2024 04:00,151.5,265.5,106.9,70.95,17.57,1.27,13.88,21.58
22-12-2024 01:00,22-12-2024 02:00,344.25,433.75,,367.27,14.27,4.69,5.33,57.88
28-04-2024 01:00,28-04-2024 02:00,41.0,72.25,55.95,41.4,16.5,0.87,28.38,13.88
25-06-2024 13:00,25-06-2024 14:00,49.0,61.5,10.5,17.6,,0.58,22.9,16.3
06-09-2024 00:00,06-09-2024 01:00,44.0,63.75,139.35,125.53,9.33,2.54,17.15,8.07
18-10-2024 00:00,18-10-2024 01:00,123.75,212.25,330.77,262.75,7.35,7.45,9.03,119.27
30-03-2024 00:00,30-03-2024 01:00,65.5,143.25,88.0,60.75,10.27,1.35,12.7,20.62
05-10-2024 20:00,05-10-2024 21:00,,,155.18,129.78,12.97,2.31,0.53,4.07
05-07-2024 09:00,05-07-2024 10:00,39.75,64.25,11.12,19.18,9.32,1.41,21.02,18.25
10-11-2024 11:00,10-11-2024 12:00,175.75,191.75,20.93,35.15,1.97,1.52,30.93,19.65
23-06-2024 11:00,23-06-2024 12:00,57.0,70.5,33.07,18.88,24.0,1.39,89.6,19.15
30-09-2024 08:00,30-09-2024 09:00,74.0,109.25,75.58,70.62,2.62,1.0,2.77,18.78
17-07-2024 10:00,17-07-2024 11:00,32.75,41.0,26.42,23.65,2.12,0.5,29.15,24.65
16-02-2024 18:00,16-02-2024 19:00,62.25,127.0,40.12,43.85,4.3,1.98,20.98,24.17
04-06-2024 04:00,04-06-2024 05:00,66.0,90.0,47.85,31.95,1.0,0.82,12.95,28.02
14-12-2024 05:00,14-12-2024 06:00,78.25,123.0,44.15,33.7,7.88,0.78,20.95,22.05
16-01-2024 06:00,16-01-2024 07:00,254.0,328.0,26.07,26.23,1.72,1.12,18.85,35.15
02-11-2024 09:00,02-11-2024 10:00,130.5,218.5,188.68,121.4,4.0,1.6,11.25,16.65
01-06-2024 06:00,01-06-2024 07:00,120.75,168.75,52.83,34.98,13.4,0.79,4.88,25.93
20-12-2024 10:00,20-12-2024 11:00,429.0,514.0,299.9,178.62,16.83,2.39,6.58,38.35
08-08-2024 08:00,08-08-2024 09:00,18.5,22.5,31.92,45.67,13.9,1.22,5.95,51.92
07-12-2024 23:00,08-12-2024 00:00,199.33,313.67,,,8.8,7.64,7.23,85.3
27-11-2024 14:00,27-11-2024 15:00,97.5,144.0,22.1,23.55,5.0,0.79,68.1,13.72
22-03-2024 07:00,22-03-2024 08:00,131.25,184.5,86.28,58.67,0.35,1.41,5.0,22.4
02-01-2024 14:00,02-01-2024 15:00,148.75,210.75,17.48,19.47,19.07,0.97,161.03,21.8
29-11-2024 07:00,29-11-2024 08:00,228.25,328.0,368.35,232.18,19.0,5.41,6.55,45.32
03-05-2024 04:00,03-05-2024 05:00,104.25,164.25,47.62,35.83,21.8,1.29,18.35,22.43
22-06-2024 01:00,22-06-2024 02:00,64.0,101.25,25.7,23.12,19.55,2.52,37.83,23.85
29-12-2024 20:00,29-12-2024 21:00,102.0,132.75,35.62,34.02,15.43,0.85,14.75,32.85
27-01-2024 08:00,27-01-2024 09:00,131.75,163.25,53.85,46.7,15.03,1.28,27.25,25.53
27-10-2024 07:00,27-10-2024 08:00,221.0,277.25,417.2,267.45,14.83,2.19,10.12,20.15
25-11-2024 05:00,25-11-2024 06:00,162.5,195.75,45.8,37.98,11.25,1.17,16.25,17.25
11-04-2024 17:00,11-04-2024 18:00,49.75,104.5,29.6,24.5,9.7,0.86,51.1,13.93
02-02-2024 16:00,02-02-2024 17:00,74.0,97.75,9.55,18.85,9.5,0.92,30.0,15.4
23-09-2024 14:00,23-09-2024 15:00,73.5,117.25,25.88,35.88,13.0,1.0,88.85,40.23
19-11-2024 22:00,19-11-2024 23:00,304.75,393.75,97.85,69.17,2.05,2.42,16.3,24.88
12-05-2024 16:00,12-05-2024 17:00,67.5,95.75,23.82,24.32,12.85,0.86,115.17,5.57
28-11-2024 07:00,28-11-2024 08:00,311.0,398.25,231.25,150.43,10.2,3.39,16.2,35.98
10-10-2024 21:00,10-10-2024 22:00,62.0,134.25,36.67,36.0,4.93,1.26,25.23,10.62
04-04-2024 11:00,04-04-2024 12:00,31.0,50.5,16.45,15.35,,0.53,64.03,14.08
19-03-2024 19:00,19-03-2024 20:00,46.0,98.75,71.65,49.4,0.25,1.11,30.38,19.93
03-03-2024 20:00,03-03-2024 21:00,62.75,204.0,49.25,35.92,8.35,0.91,23.08,14.55
25-05-2024 12:00,25-05-2024 13:00,74.75,90.25,58.9,43.4,5.35,0.4,97.38,17.77
02-12-2024 13:00,02-12-2024 14:00,73.25,130.5,72.03,53.33,26.35,0.98,51.08,19.65
27-08-2024 22:00,27-08-2024 23:00,20.75,27.0,68.93,72.38,7.78,1.3,12.38,30.2
11-09-2024 06:00,11-09-2024 07:00,22.25,41.0,79.55,83.05,10.58,1.33,15.12,19.6
06-08-2024 07:00,06-08-2024 08:00,23.5,27.75,84.8,55.05,6.33,1.28,46.9,43.7
04-04-2024 08:00,04-04-2024 09:00,56.0,83.0,104.1,67.88,,1.26,14.0,28.15
06-05-2024 15:00,06-05-2024 16:00,38.25,95.5,27.75,24.62,9.95,0.76,75.28,16.15
12-09-2024 12:00,12-09-2024 13:00,,,20.4,34.7,14.18,0.81,11.32,38.65
19-03-2024 23:00,20-03-2024 00:00,112.33,196.0,94.6,63.97,,2.52,11.7,24.67
25-01-2024 02:00,25-01-2024 03:00,100.75,138.5,33.17,34.05,8.68,1.43,25.83,23.88
04-06-2024 18:00,04-06-2024 19:00,70.5,105.25,25.75,19.4,5.18,2.16,2.1,30.75
21-11-2024 05:00,21-11-2024 06:00,228.25,288.5,111.1,77.82,3.83,1.82,16.48,24.07
17-05-2024 16:00,17-05-2024 17:00,69.25,97.5,26.62,24.35,2.15,0.37,55.08,30.25
28-09-2024 21:00,28-09-2024 22:00,,9.25,126.25,107.55,9.3,1.56,1.03,10.5
29-03-2024 13:00,29-03-2024 14:00,57.25,140.0,60.48,43.02,16.9,0.92,84.3,17.23
15-04-2024 01:00,15-04-2024 02:00,140.75,253.75,97.25,68.28,9.35,1.68,,11.8
22-06-2024 18:00,22-06-2024 19:00,54.0,91.75,40.6,31.45,14.93,1.92,41.93,21.07
12-11-2024 21:00,12-11-2024 22:00,410.0,508.5,12.5,28.08,17.73,2.93,34.42,18.9
07-01-2024 00:00,07-01-2024 01:00,121.25,228.75,30.27,30.03,16.35,1.85,10.0,36.02
25-10-2024 06:00,25-10-2024 07:00,217.0,296.0,210.32,136.75,13.1,1.76,10.57,18.38
20-05-2024 23:00,21-05-2024 00:00,134.33,174.33,70.23,48.83,11.63,1.42,8.43,17.4
12-09-2024 18:00,12-09-2024 19:00,6.0,8.0,44.88,47.73,15.3,1.07,10.57,28.98
20-08-2024 07:00,20-08-2024 08:00,6.0,,41.2,53.65,17.4,1.2,12.35,45.15
28-11-2024 22:00,28-11-2024 23:00,187.0,275.75,297.73,188.73,9.2,6.56,7.68,42.15
18-02-2024 18:00,18-02-2024 19:00,96.75,175.75,52.85,53.58,15.7,1.65,17.1,25.25
22-07-2024 23:00,23-07-2024 00:00,44.0,84.67,200.4,117.9,9.1,1.97,14.87,126.07
04-07-2024 14:00,04-07-2024 15:00,24.25,37.5,8.05,17.23,11.7,1.26,20.82,15.9
25-08-2024 13:00,25-08-2024 14:00,,,35.27,42.95,12.43,0.88,17.32,43.33
31-12-2024 10:00,31-12-2024 11:00,102.25,136.25,48.23,41.48,7.6,1.12,13.48,25.95
28-03-2024 13:00,28-03-2024 14:00,74.0,145.5,44.42,34.2,25.25,0.9,105.55,12.9
12-11-2024 11:00,12-11-2024 12:00,167.0,237.75,14.0,31.77,16.93,0.9,29.0,18.38
19-11-2024 20:00,19-11-2024 21:00,297.75,397.75,100.9,70.15,2.9,2.19,16.85,19.8
28-01-2024 04:00,28-01-2024 05:00,186.75,214.75,188.6,142.95,19.02,2.72,25.8,49.15
25-01-2024 08:00,25-01-2024 09:00,85.75,113.0,32.15,31.58,10.07,1.29,26.02,21.35
27-04-2024 05:00,27-04-2024 06:00,63.5,185.5,123.8,84.72,9.2,1.73,12.85,13.9
24-03-2024 23:00,25-03-2024 00:00,125.0,193.0,92.6,59.53,13.37,2.83,17.8,29.63
05-08-2024 09:00,05-08-2024 10:00,21.5,26.5,80.03,52.28,8.03,1.34,49.4,43.55
27-07-2024 06:00,27-07-2024 07:00,47.5,85.0,131.5,79.47,17.3,1.06,9.7,111.93
03-09-2024 15:00,03-09-2024 16:00,25.0,32.75,42.42,49.48,11.4,0.77,32.17,33.4
18-04-2024 20:00,18-04-2024 21:00,37.25,156.0,62.98,46.23,11.38,0.76,25.05,11.3
01-08-2024 02:00,01-08-2024 03:00,12.67,13.67,93.15,57.23,12.53,1.05,46.6,86.57
26-05-2024 04:00,26-05-2024 05:00,66.75,84.75,47.3,36.2,1.73,1.42,,23.6
18-04-2024 14:00,18-04-2024 15:00,24.0,70.25,53.03,39.48,4.05,0.58,42.6,15.65
03-08-2024 06:00,03-08-2024 07:00,32.5,37.0,74.75,49.05,,1.09,54.8,47.15
03-04-2024 21:00,03-04-2024 22:00,74.75,118.0,96.03,67.6,22.97,2.89,12.47,18.3
12-09-2024 06:00,12-09-2024 07:00,,,57.35,58.25,9.07,0.76,10.57,30.75
